업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
(주)해피렌트카,주사업장,인천광역시 남동구 구월로336번길 9(만수동),,37.45472746,126.7281446,인천광역시 남동구 구월로336번길 9(만수동),,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,송창섭,032-876-6700,2021-10-16,1613000,국토교통부
(자)경인렌트카 구월영업소,영업소,"인천광역시 남동구 남동대로 742, (대화빌딩)","인천광역시 남동구 구월동 1191-3, 101호",37.44849135,126.7077800209,"인천광역시 남동구 남동대로 742, (대화빌딩)","인천광역시 남동구 구월동 1191-3, 101호",,13,11,2,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-426-0900,2021-10-16,1613000,국토교통부
(주)케이렌트카-부천 남동영업소,영업소,인천광역시 남동구 서창남순환로215번길 20 (서창동),,37.4253061,126.7480096,인천광역시 남동구 서창남순환로215번길 20 (서창동),,,92,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(유)엠렌트카 구월영업소,영업소,인천광역시 남동구 선수촌공원로 26(구월동),,37.44125885,126.7106033,인천광역시 남동구 선수촌공원로 26(구월동),,,69,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
한솔네트웍스(주) 남동영업소,영업소,인천광역시 남동구 선수촌공원로23번길 11(구월동),"인천광역시 남동구 구월동 1542-1, 네이쳐프라자 702-42호",37.44087563,126.7086512,인천광역시 남동구 선수촌공원로23번길 11(구월동),"인천광역시 남동구 구월동 1542-1, 네이쳐프라자 702-42호",,4,4,0,0,0,,,,,,,,09:00,00:00,,,,,,,부수현,032-212-9313,2021-10-16,1613000,국토교통부
(주)래디우스랩 인현논현범마을2 영업소,영업소,인천광역시 남동구 은봉로166번길 27,,37.40333623,126.7096945,인천광역시 남동구 은봉로166번길 27,,,5,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)에덴렌트카중구,영업소,인천광역시 동구 방축로83번길 23(송림동),,37.48482772,126.654796,인천광역시 동구 방축로83번길 23(송림동),,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,김기훈,02-3888-1515,2021-10-16,1613000,국토교통부
(주)에덴렌트카동구,영업소,인천광역시 동구 봉수대로 98,,37.4835908,126.6622109,인천광역시 동구 봉수대로 98,,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,정연주,02-3888-1515,2021-10-16,1613000,국토교통부
(주)이렌트카 송림지점,영업소,인천광역시 동구 송림로 163 (송림동),,37.47830904,126.6527982,인천광역시 동구 송림로 163 (송림동),,,54,50,4,0,0,,,,,,,,09:00,00:00,,,,,,,김용일,032-777-8802,2021-10-16,1613000,국토교통부
(주)스카이 인천광역시영업소,영업소,인천광역시 동구 참외전로 245,,37.46879198,126.6424044,인천광역시 동구 참외전로 245,,,9,9,0,0,0,,,,,,,,09:00,00:00,,,,,,,김종일,02-3666-1888,2021-10-16,1613000,국토교통부
(주)가나다렌트카 주안영업소,영업소,인천광역시 미추홀구 경원대로752번길 19(주안동),,37.4501474,126.6909885,인천광역시 미추홀구 경원대로752번길 19(주안동),,,24,22,2,0,0,,,,,,,,09:00,00:00,,,,,,,신소미,032-433-2525,2021-10-16,1613000,국토교통부
(자)경인렌트카 JS영업소,영업소,인천광역시 미추홀구 경원대로781번길 57(주안동),인천광역시 미추홀구 주안동 1514,37.45243811,126.6862945,인천광역시 미추홀구 경원대로781번길 57(주안동),인천광역시 미추홀구 주안동 1514,,15,15,0,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-342-4000,2021-10-16,1613000,국토교통부
(자)경인렌트카 송도영업소,영업소,"인천광역시 미추홀구 경인로 392, 2층 44호(주안동, 경인상가)",,37.45803438,126.6831597,"인천광역시 미추홀구 경인로 392, 2층 44호(주안동, 경인상가)",,,12,12,0,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-342-4000,2021-10-16,1613000,국토교통부
한솔네트웍스(주) 미추홀영업소,영업소,"인천광역시 미추홀구 경인북길303번길 16, 1층(용현동)","인천광역시 미추홀구 용현동 114-24, 1층",37.45625993,126.664356,"인천광역시 미추홀구 경인북길303번길 16, 1층(용현동)","인천광역시 미추홀구 용현동 114-24, 1층",,4,4,0,0,0,,,,,,,,09:00,00:00,,,,,,,부수현,032-876-7903,2021-10-16,1613000,국토교통부
(자)경인렌트카 학익진영업소,영업소,인천광역시 미추홀구 매소홀로 473,,37.43975877,126.6748414,인천광역시 미추홀구 매소홀로 473,,,15,15,0,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-342-4000,2021-10-16,1613000,국토교통부
(주)엠티렌터카,주사업장,"인천광역시 미추홀구 문화로 51(관교동, 풍림아파트상가)",,37.44369999,126.6985048,"인천광역시 미추홀구 문화로 51(관교동, 풍림아파트상가)",,,124,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박준호,032-433-3005,2021-10-16,1613000,국토교통부
(주)가나다렌트카 학익영업소,영업소,인천광역시 미추홀구 소성로228번길 11(학익동),,37.43877708,126.6730652,인천광역시 미추홀구 소성로228번길 11(학익동),,,9,8,1,0,0,,,,,,,,09:00,00:00,,,,,,,신소미,032-433-2525,2021-10-16,1613000,국토교통부
투투렌트카(유) 인천광역시 영업소,영업소,인천광역시 미추홀구 아암대로29번길 16,,37.45666052,126.6380152,인천광역시 미추홀구 아암대로29번길 16,,,5,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
마춤카(주)인천광역시남부영업소,영업소,"인천광역시 미추홀구 염전로 381, 1동 b01(주안동,오토드림)",,37.47001175,126.682656,"인천광역시 미추홀구 염전로 381, 1동 b01(주안동,오토드림)",,,7,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정근배,02-1544-9907,2021-10-16,1613000,국토교통부
(주)차렌터카 주안점,영업소,인천광역시 미추홀구 주안로213번길 10(주안동),,37.46394745,126.6937605,인천광역시 미추홀구 주안로213번길 10(주안동),,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,염우식,032-427-5500,2021-10-16,1613000,국토교통부
신현대렌트카(주),주사업장,인천광역시 미추홀구 한나루로489번길 26,,37.45100211,126.6657952,인천광역시 미추홀구 한나루로489번길 26,,,51,47,4,0,0,,,,,,,,09:00,00:00,,,,,,,김규봉,032-572-2288,2021-10-16,1613000,국토교통부
(주)메이트렌터카 인천광역시영업소,영업소,인천광역시 부평구 갈월동로 34,,37.5103789,126.7302222,인천광역시 부평구 갈월동로 34,,,23,20,3,0,0,,,,,,,,09:00,00:00,,,,,,,임군선,032-349-7400,2021-10-16,1613000,국토교통부
(주)이렌트카 부개지점,영업소,인천광역시 부평구 경인로 1075,,37.48665784,126.7395093,인천광역시 부평구 경인로 1075,,,41,39,2,0,0,,,,,,,,09:00,00:00,,,,,,,정혜성,032-205-2095,2021-10-16,1613000,국토교통부
(주)한빛이앤지 인천광역시영업소,영업소,인천광역시 부평구 광장로 16,인천광역시 부평구 부평동 738-21,37.48956767,126.7233506,인천광역시 부평구 광장로 16,인천광역시 부평구 부평동 738-21,,50,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김병환,032-664-8890,2021-10-16,1613000,국토교통부
(주)조은렌터카-부천 인천광역시영업소,영업소,인천광역시 부평구 광장로 16(부평동),,37.48956767,126.7233506,인천광역시 부평구 광장로 16(부평동),,,130,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)가나다렌트카 서인천광역시영업소,영업소,인천광역시 부평구 동수북로162번길 16(102호),,37.48820587,126.7240734,인천광역시 부평구 동수북로162번길 16(102호),,,6,6,0,0,0,,,,,,,,09:00,00:00,,,,,,,신소미,032-433-2525,2021-10-16,1613000,국토교통부
(주)렌트존 부평 영업소,영업소,인천광역시 부평구 부평대로 102,"인천광역시 부평구 부평동 439-12, 705호 부평대우마이빌",37.50044739,126.7224318,인천광역시 부평구 부평대로 102,"인천광역시 부평구 부평동 439-12, 705호 부평대우마이빌",,99,99,0,0,0,,,,,,,,09:00,00:00,,,,,,,엄은정,02-1577-6202,2021-10-16,1613000,국토교통부
(주)뉴장원렌트카 인천광역시 영업소,영업소,인천광역시 부평구 부평대로 163(쌍용플레티넘),,37.50556443,126.7207019,인천광역시 부평구 부평대로 163(쌍용플레티넘),,,3,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)이렌트카 온누리지점,영업소,인천광역시 부평구 부평대로 230 (갈산동),,37.51177738,126.7213895,인천광역시 부평구 부평대로 230 (갈산동),,,2,1,1,0,0,,,,,,,,09:00,00:00,,,,,,,박진택,032-527-8582,2021-10-16,1613000,국토교통부
한솔네트웍스(주) 서인천광역시영업소,영업소,인천광역시 부평구 부평대로 283,,37.51763555,126.7201096,인천광역시 부평구 부평대로 283,,,14,14,0,0,0,,,,,,,,09:00,00:00,,,,,,,부수현,070-8833-3625,2021-10-16,1613000,국토교통부
오케이렌트카㈜ 인천광역시 영업소,영업소,인천광역시 부평구 부평북로 25,,37.52302733,126.6952863,인천광역시 부평구 부평북로 25,,,20,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)케이렌트카-부천 부평영업소,영업소,인천광역시 부평구 부흥로243번길 39 (부평동),,37.50037018,126.718248,인천광역시 부평구 부흥로243번길 39 (부평동),,,14,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)뉴현대드림렌트카 인천광역시 영업소,영업소,인천광역시 부평구 신촌로 71-4(부평동),,37.48968322,126.7117966,인천광역시 부평구 신촌로 71-4(부평동),,,78,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,070-4680-4700,2021-10-16,1613000,국토교통부
한솔네트웍스(주) 주사업장,주사업장,"인천광역시 부평구 장제로 161(부평동,두름파크)","인천광역시 부평구 부평동 377-7, 두름파크 3층 301-1호",37.49998564,126.730256,"인천광역시 부평구 장제로 161(부평동,두름파크)","인천광역시 부평구 부평동 377-7, 두름파크 3층 301-1호",,67,64,3,0,0,,,,,,,,09:00,00:00,,,,,,,부수현,032-519-7200,2021-10-16,1613000,국토교통부
메이트렌터카(주) 부평영업소,영업소,"인천광역시 부평구 장제로 32, 402호",,37.48823305,126.7296332,"인천광역시 부평구 장제로 32, 402호",,,6,4,2,0,0,,,,,,,,09:00,00:00,,,,,,,임군선,032-349-7400,2021-10-16,1613000,국토교통부
(자)경인렌트카 부평영업소,영업소,인천광역시 부평구 장제로373번길 21,"인천광역시 부평구 갈산동 35-3, 1층",37.51875501,126.7310332,인천광역시 부평구 장제로373번길 21,"인천광역시 부평구 갈산동 35-3, 1층",,48,42,6,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-505-5588,2021-10-16,1613000,국토교통부
(주)가나다렌트카 가좌영업소,영업소,인천광역시 서구 가정로67번길 7(가좌동),,37.49047376,126.6701854,인천광역시 서구 가정로67번길 7(가좌동),,,65,65,0,0,0,,,,,,,,09:00,00:00,,,,,,,심미성,032-582-1006,2021-10-16,1613000,국토교통부
(주)이렌트카 중부지점,영업소,인천광역시 서구 건지로153번길 11-17 (석남동),,37.50010885,126.6566002,인천광역시 서구 건지로153번길 11-17 (석남동),,,45,43,2,0,0,,,,,,,,09:00,00:00,,,,,,,원유환,032-765-8761,2021-10-16,1613000,국토교통부
한솔네트웍스(주),영업소,인천광역시 서구 봉수대로 158,,37.48960087,126.6628433,인천광역시 서구 봉수대로 158,,,6,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박은경,02-2112-9486,2021-10-16,1613000,국토교통부
뉴삼우렌트카(주) 인천광역시영업소,영업소,인천광역시 서구 봉수대로 251,,37.4979701,126.6610804,인천광역시 서구 봉수대로 251,,,10,10,0,0,0,,,,,,,,09:00,00:00,,,,,,,홍순철,000-5304-8114,2021-10-16,1613000,국토교통부
(자)경인렌트카 주안영업소,영업소,인천광역시 서구 새오개로68번길 3-1(신현동),"인천광역시 서구 신현동 173-64, 1층 102호",37.51624928,126.6656755,인천광역시 서구 새오개로68번길 3-1(신현동),"인천광역시 서구 신현동 173-64, 1층 102호",,12,12,0,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-421-7977,2021-10-16,1613000,국토교통부
(주)고고렌트카 서인천광역시,영업소,"인천광역시 서구 심곡로 11, 가동 209호 (심곡동)",,37.5427737,126.6715307,"인천광역시 서구 심곡로 11, 가동 209호 (심곡동)",,,9,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,권수영,032-822-0600,2021-10-16,1613000,국토교통부
(주)차렌터카 가좌점,영업소,"인천광역시 서구 염곡로 52, 110호(가좌동, 엠파크 허브)",,37.49010622,126.6656906,"인천광역시 서구 염곡로 52, 110호(가좌동, 엠파크 허브)",,,6,6,0,0,0,,,,,,,,09:00,00:00,,,,,,,오인석,032-427-5500,2021-10-16,1613000,국토교통부
(주)이렌트카 가좌지점,영업소,"인천광역시 서구 원적로 109(가좌동, 유니온프라자)",,37.49618817,126.6832135,"인천광역시 서구 원적로 109(가좌동, 유니온프라자)",,,92,89,3,0,0,,,,,,,,09:00,00:00,,,,,,,김경준,032-574-4775,2021-10-16,1613000,국토교통부
한솔네트웍스(주) 서구영업소,영업소,인천광역시 서구 원적로 109(유니온프라자),,37.49618817,126.6832135,인천광역시 서구 원적로 109(유니온프라자),,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,부수현,032-574-4775,2021-10-16,1613000,국토교통부
(주)차렌터카 송도점,영업소,"인천광역시 연수구 랜드마크로 68, 204동 (송도동)",,37.4151351,126.6184226,"인천광역시 연수구 랜드마크로 68, 204동 (송도동)",,,3,3,0,0,0,,,,,,,,09:00,00:00,,,,,,,이민섭,032-427-5500,2021-10-16,1613000,국토교통부
(주)농협네트웍스인천광역시 영업소,영업소,인천광역시 연수구 먼우금로221번길 13 (청학동),,37.41741532,126.6767024,인천광역시 연수구 먼우금로221번길 13 (청학동),,,3167,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)고고렌트카,주사업장,인천광역시 연수구 비류대로321번길 1-8(청학동),,37.42555901,126.6699421,인천광역시 연수구 비류대로321번길 1-8(청학동),,,62,56,6,0,0,,,,,,,,09:00,00:00,,,,,,,권수영,032-822-0600,2021-10-16,1613000,국토교통부
(주)뉴세진렌트카,주사업장,인천광역시 연수구 선학로 101(선학동),,37.42561319,126.7006837,인천광역시 연수구 선학로 101(선학동),,,57,57,0,0,0,,,,,,,,09:00,00:00,,,,,,,김남선,032-818-9923,2021-10-16,1613000,국토교통부
(주)가나다렌트카 연수영업소,영업소,인천광역시 연수구 원인재로 124(동춘동),,37.40813548,126.6811128,인천광역시 연수구 원인재로 124(동춘동),,,20,18,2,0,0,,,,,,,,09:00,00:00,,,,,,,황의학,032-822-2311,2021-10-16,1613000,국토교통부
(주)바바리안모터스,주사업장,인천광역시 연수구 첨단대로124번길 74 (송도동),인천광역시 연수구 송도동 220-6,37.36008074,126.6521481,인천광역시 연수구 첨단대로124번길 74 (송도동),인천광역시 연수구 송도동 220-6,,95,95,0,0,0,,,,,,,,09:00,00:00,,,,,,,이인석,032-427-7301,2021-10-16,1613000,국토교통부
(주)차렌터카 연수,영업소,인천광역시 연수구 청명로 23(청학동),,37.41779093,126.6754441,인천광역시 연수구 청명로 23(청학동),,,5,5,0,0,0,,,,,,,,09:00,00:00,,,,,,,방영복,032-427-5500,2021-10-16,1613000,국토교통부
푸른솔관광㈜ 인천광역시 영업소,영업소,인천광역시 연수구 테크노파크로 164,,37.3894064,126.6402076,인천광역시 연수구 테크노파크로 164,,,474,394,80,0,0,,,,,,,,09:00,00:00,,,,,,,,02-579-0010,2021-10-16,1613000,국토교통부
(자)경인렌트카 덕적영업소,영업소,인천광역시 옹진군 덕적면 덕적북로 66,"인천광역시 옹진군 덕적면 진리 26, 2층",37.22785784,126.150891,인천광역시 옹진군 덕적면 덕적북로 66,"인천광역시 옹진군 덕적면 진리 26, 2층",,2,0,2,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-832-3884,2021-10-16,1613000,국토교통부
(자)경인렌트카 백령영업소,영업소,인천광역시 옹진군 백령면 사곶로 73,인천광역시 옹진군 백령면 진촌리 450,37.95548689,124.7231825,인천광역시 옹진군 백령면 사곶로 73,인천광역시 옹진군 백령면 진촌리 450,,11,9,2,0,0,,,,,,,,09:00,00:00,,,,,,,권순석,032-836-8400,2021-10-16,1613000,국토교통부
(주)나나렌트카 백령영업소,영업소,인천광역시 옹진군 백령면백령로 305 (백령면),,37.97168985,124.7149588,인천광역시 옹진군 백령면백령로 305 (백령면),,,7,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
초이스렌트카(주) 백령도영업소,영업소,인천광역시 옹진군 백령면백령로280번길 18 (백령면),,37.97221025,124.7172652,인천광역시 옹진군 백령면백령로280번길 18 (백령면),,,10,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(합)뉴경성렌트카 인천광역시 영업소,영업소,인천광역시 중구 백운로 264,,37.50574865,126.5283623,인천광역시 중구 백운로 264,,,2,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)에이엔티렌터카,주사업장,인천광역시 중구 운중로107번길 52(지하1층),,37.4982151100,126.5468395,인천광역시 중구 운중로107번길 52(지하1층),,,103,101,2,0,0,,,,,,,,09:00,23:59,,,,,,,고정은,032-523-9988,2021-10-16,1613000,국토교통부
(주)중호렌트카 인천광역시영업소,영업소,인천광역시 중구 인항로 34(현대상가),,37.45716331,126.6341016,인천광역시 중구 인항로 34(현대상가),,,16,16,0,0,0,,,,,,,,09:00,00:00,,,,,,,김용인,032-342-7008,2021-10-16,1613000,국토교통부
(주)케이렌트카-부천 영종영업소,영업소,"인천광역시 중구 하늘별빛로65번길 7-3,(중산동)",,37.4890154,126.563943,"인천광역시 중구 하늘별빛로65번길 7-3,(중산동)",,,33,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)지렌탈 인천광역시공항 영업소,영업소,인천광역시 중구 흰바위로 45(운서동),,37.49270381,126.4899965,인천광역시 중구 흰바위로 45(운서동),,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
고려렌트카 광양영업소,영업소,전라남도 광양시 광양읍 순광로 682,,34.96912846,127.5899343,전라남도 광양시 광양읍 순광로 682,,,14,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
고려렌트카 동광양영업소,영업소,전라남도 광양시 길호5길 9,,34.93098159,127.6992448,전라남도 광양시 길호5길 9,,,17,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
현대렌트카 중마영업소,영업소,전라남도 광양시 중마용소길 54,,34.94116356,127.6862023,전라남도 광양시 중마용소길 54,,,10,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
씨엘씨렌트카 구례영업소,영업소,전라남도 구례군 용방면 용산로 107-66,,35.27323197,127.4141682,전라남도 구례군 용방면 용산로 107-66,,,224,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
신성렌트카,주사업장,전라남도 나주시 대호길 76-8,,35.04419861,126.7179138,전라남도 나주시 대호길 76-8,,,212,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,신영호,000-0000-0000,2021-10-16,1613000,국토교통부
금오렌트카,주사업장,전라남도 나주시 산포면 산포로 468-4,,35.0393066,126.8037516,전라남도 나주시 산포면 산포로 468-4,,,51,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박성원,061-337-7769,2021-10-16,1613000,국토교통부
(유)태진렌트카,주사업장,전라남도 담양군 담양읍 죽향대로 1065,전라남도 담양군 담양읍 강쟁리 1662,35.30112287,126.9800849,전라남도 담양군 담양읍 죽향대로 1065,전라남도 담양군 담양읍 강쟁리 1662,,179,177,2,0,0,,,,,,,,09:00,00:00,,,,,,,김동오,062-367-7400,2021-10-16,1613000,국토교통부
예닮렌트카,주사업장,전라남도 목포시 삼학로 183번길 1(2층),,34.78843609,126.4033606,전라남도 목포시 삼학로 183번길 1(2층),,,57,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,강진원,000-0000-0000,2021-10-16,1613000,국토교통부
삼일렌트카 목포영업소,영업소,전라남도 목포시 양을로 534,,34.81056117,126.4236805,전라남도 목포시 양을로 534,,,9,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,유철,061-287-3132,2021-10-16,1613000,국토교통부
천하렌트카,주사업장,전라남도 순천시 남문천변길 62,,34.95253539,127.4888434,전라남도 순천시 남문천변길 62,,,38,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,유선재,061-753-1599,2021-10-16,1613000,국토교통부
현대렌트카 연향영업소,영업소,전라남도 순천시 연향2로 1,,34.94825544,127.5156629,전라남도 순천시 연향2로 1,,,17,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
㈜넘버원렌트카 순천영업소,영업소,전라남도 순천시 충효로 36(연향동),,34.94200605,127.5132673,전라남도 순천시 충효로 36(연향동),,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정홍용,061-746-8886,2021-10-16,1613000,국토교통부
고려렌트카,주사업장,전라남도 순천시 팔마1길 5,,34.93265989,127.5136131,전라남도 순천시 팔마1길 5,,,29,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,오찬묵,061-726-5555,2021-10-16,1613000,국토교통부
현대렌트카,주사업장,전라남도 순천시 팔마로 25,,34.94687713,127.4911745,전라남도 순천시 팔마로 25,,,43,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,윤기상,061-745-4003,2021-10-16,1613000,국토교통부
(주)국도렌터카,영업소,전라남도 순천시 해룡면 상성길 322,,34.94401583,127.5390164,전라남도 순천시 해룡면 상성길 322,,,20,19,1,0,0,,,,,,,,09:00,00:00,,,,,,,김정규,062-373-0370,2021-10-16,1613000,국토교통부
에이스투어렌트카,주사업장,전라남도 순천시 환선로 67,,34.96145522,127.4873715,전라남도 순천시 환선로 67,,,39,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박종배,061-751-5655,2021-10-16,1613000,국토교통부
(유)아시아렌터카 여수 1 영업소,영업소,전라남도 여수시 남산로 107 (1영업소),,34.73845321,127.7280654,전라남도 여수시 남산로 107 (1영업소),,,22,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-6369-9757,2021-10-16,1613000,국토교통부
(주)에이치에스렌트카 여수 영업소,영업소,전라남도 여수시 덕충안길 71,,34.75507478,127.7448738,전라남도 여수시 덕충안길 71,,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(주)나라렌터카,영업소,전라남도 여수시 도원로250,,34.76077886,127.658706,전라남도 여수시 도원로250,,,11,9,2,0,0,,,,,,,,09:00,00:00,,,,,,,김진문,061-691-1919,2021-10-16,1613000,국토교통부
천하렌트카 여수영업소,영업소,전라남도 여수시 둔덕6길 30,,34.7692318,127.7007011,전라남도 여수시 둔덕6길 30,,,13,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
㈜모모렌트카,주사업장,"전라남도 여수시 문수로 100, 3층(문수동)",,34.75489062,127.7056932,"전라남도 여수시 문수로 100, 3층(문수동)",,,63,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박장영,061-692-2565,2021-10-16,1613000,국토교통부
(유)그린렌트카,주사업장,전라남도 여수시 반월길 13-9(여천동),,34.77674125,127.6616959,전라남도 여수시 반월길 13-9(여천동),,,45,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,이명우,061-685-4982,2021-10-16,1613000,국토교통부
(유)여수렌트카,주사업장,"전라남도 여수시 봉산2로 39, 1층(봉산동)",,34.7334762,127.7258066,"전라남도 여수시 봉산2로 39, 1층(봉산동)",,,50,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김보현,061-921-7644,2021-10-16,1613000,국토교통부
고려렌트카 여수영업소,영업소,전라남도 여수시 성산6길 51-1,,34.77340741,127.6436779,전라남도 여수시 성산6길 51-1,,,15,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
㈜케이비 엑스포영업소,영업소,전라남도 여수시 신월로 627(국동),,34.7284199971,127.7138615,전라남도 여수시 신월로 627(국동),,,2,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김성훈,061-642-8310,2021-10-16,1613000,국토교통부
㈜케이비,주사업장,전라남도 여수시 쌍봉로 120(학동),,34.76536208,127.668912,전라남도 여수시 쌍봉로 120(학동),,,51,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김성훈,070-4696-1269,2021-10-16,1613000,국토교통부
고려렌트카 엑스포영업소,영업소,전라남도 여수시 여서동6길 33,,34.75061761,127.7097623,전라남도 여수시 여서동6길 33,,,21,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
(유)아시아렌터카 여수엑스포영업소,영업소,전라남도 여수시 오림1길 2,,34.75895539,127.7176432,전라남도 여수시 오림1길 2,,,14,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,02-422-4041,2021-10-16,1613000,국토교통부
㈜넘버원렌트카,주사업장,"전라남도 여수시 웅천4길 13, 101호(웅천동)",,34.75003448,127.6832739,"전라남도 여수시 웅천4길 13, 101호(웅천동)",,,50,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,정홍용,061-684-5128,2021-10-16,1613000,국토교통부
에이스투어렌트카 전라남도동부영업소,영업소,전라남도 여수시 좌수영로 397,,34.76441719,127.704916,전라남도 여수시 좌수영로 397,,,18,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,,000-0000-0000,2021-10-16,1613000,국토교통부
한국자동차 주식회사,주사업장,전라남도 여수시 좌수영로 592(둔덕동),,34.77648349,127.694918,전라남도 여수시 좌수영로 592(둔덕동),,,100,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김경화,061-685-1589,2021-10-16,1613000,국토교통부
㈜모모렌터카 여천영업소,영업소,전라남도 여수시 좌수영로 948-3(봉계동),,34.78310841,127.6662282,전라남도 여수시 좌수영로 948-3(봉계동),,,13,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,박장영,000-3680-8048,2021-10-16,1613000,국토교통부
(주)나라렌트카,영업소,전라남도 영광군 영광읍 천년로1432,,35.27209725,126.5005973,전라남도 영광군 영광읍 천년로1432,,,22,19,3,0,0,,,,,,,,09:00,00:00,,,,,,,김진문,061-352-6800,2021-10-16,1613000,국토교통부
